timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-11 00:05:55.397,julius-pod-be-134,Succeeded,minikube-m02,minikube,211,21,25725
2024-12-11 00:05:56.363,julius-pod-be-134,Succeeded,minikube-m02,minikube,211,21,20132
2024-12-11 00:05:56.448,julius-pod-be-145,Succeeded,minikube-m02,minikube,220,21,20956
2024-12-11 00:05:56.604,aeneas-pod-bu-58,Succeeded,minikube-m04,minikube-m04,375,0,40515
2024-12-11 00:05:57.480,aeneas-pod-bu-58,Succeeded,minikube-m04,minikube-m04,375,0,35740
2024-12-11 00:05:57.499,julius-pod-be-145,Succeeded,minikube-m02,minikube,220,21,19780
2024-12-11 00:05:57.818,julius-pod-gu-148,Succeeded,minikube-m02,minikube,437,21,21500
2024-12-11 00:05:57.930,julius-pod-be-156,Succeeded,minikube-m04,minikube-m04,182,0,16509
2024-12-11 00:05:57.958,julius-pod-gu-158,Succeeded,minikube-m02,minikube-m03,303,21,17458
2024-12-11 00:05:58.027,julius-pod-be-165,Succeeded,minikube-m04,minikube-m02,278,21,18237
2024-12-11 00:05:58.601,julius-pod-gu-148,Succeeded,minikube-m02,minikube,437,21,25104
2024-12-11 00:05:58.723,julius-pod-be-156,Succeeded,minikube-m04,minikube-m04,182,0,23428
2024-12-11 00:05:58.777,julius-pod-gu-158,Succeeded,minikube-m02,minikube-m03,303,21,23431
2024-12-11 00:05:58.932,julius-pod-be-165,Succeeded,minikube-m04,minikube-m02,278,21,19320
2024-12-11 00:05:59.091,julius-pod-be-167,Succeeded,minikube,minikube-m02,354,21,18569
2024-12-11 00:05:59.987,mrleo-pod-be-56,Succeeded,minikube-m04,minikube-m04,255,0,37880
2024-12-11 00:06:00.019,julius-pod-be-167,Succeeded,minikube,minikube-m02,354,21,19516
2024-12-11 00:06:00.041,julius-pod-bu-157,Succeeded,minikube-m03,minikube-m03,303,0,19611
2024-12-11 00:06:00.133,julius-pod-bu-169,Succeeded,minikube-m03,minikube-m02,263,21,23575
2024-12-11 00:06:00.827,mrleo-pod-be-56,Succeeded,minikube-m04,minikube-m04,255,0,42897
2024-12-11 00:06:00.965,julius-pod-bu-157,Succeeded,minikube-m03,minikube-m03,303,0,24211
2024-12-11 00:06:01.013,julius-pod-bu-180,Succeeded,minikube-m04,minikube-m04,236,0,18623
2024-12-11 00:06:01.061,julius-pod-bu-169,Succeeded,minikube-m03,minikube-m02,263,21,21442
2024-12-11 00:06:01.194,mrleo-pod-be-61,Succeeded,minikube-m02,minikube,172,21,35405
2024-12-11 00:06:01.867,julius-pod-bu-180,Succeeded,minikube-m04,minikube-m04,236,0,19810
2024-12-11 00:06:02.064,mrleo-pod-be-61,Succeeded,minikube-m02,minikube,172,21,39412
2024-12-11 00:06:02.374,julius-pod-gu-172,Succeeded,minikube-m03,minikube-m02,237,21,19929
2024-12-11 00:06:03.201,aeneas-pod-be-80,Succeeded,minikube-m04,minikube-m04,523,0,41488
2024-12-11 00:06:03.286,mrleo-pod-gu-62,Succeeded,minikube-m02,minikube-m03,235,21,43545
2024-12-11 00:06:03.337,julius-pod-gu-172,Succeeded,minikube-m03,minikube-m02,237,21,25832
2024-12-11 00:06:04.015,aeneas-pod-be-80,Succeeded,minikube-m04,minikube-m04,523,0,42455
2024-12-11 00:06:04.113,mrleo-pod-gu-62,Succeeded,minikube-m02,minikube-m03,235,21,42448
2024-12-11 00:06:04.284,julius-pod-bu-177,Succeeded,minikube-m02,minikube-m03,186,21,24826
2024-12-11 00:06:04.699,julius-pod-bu-186,Succeeded,minikube-m03,minikube-m02,126,21,15444
