timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-06-11 17:24:00.333,aeneas-pod-gu-144,Pending,minikube-m02,minikube-m02,100,0
2024-06-11 17:24:00.388,aeneas-pod-gu-144,Pending,minikube-m02,minikube-m02,100,0
2024-06-11 17:24:00.738,mrleo-pod-gu-122,Succeeded,minikube-m02,minikube-m02,86,0
2024-06-11 17:24:02.027,aeneas-pod-gu-144,Running,minikube-m02,minikube-m02,100,0
2024-06-11 17:24:06.467,aeneas-pod-gu-128,Running,minikube,minikube,42,0
2024-06-11 17:24:07.645,aeneas-pod-gu-128,Succeeded,minikube,minikube,42,0
2024-06-11 17:24:08.550,aeneas-pod-gu-128,Succeeded,minikube,minikube,42,0
2024-06-11 17:24:09.068,mrleo-pod-gu-145,Pending,minikube,minikube,64,0
2024-06-11 17:24:09.084,mrleo-pod-gu-145,Pending,minikube,minikube,64,0
2024-06-11 17:24:10.781,mrleo-pod-gu-145,Running,minikube,minikube,64,0
2024-06-11 17:24:39.805,aeneas-pod-gu-135,Running,minikube-m02,minikube,47,11
2024-06-11 17:24:41.019,aeneas-pod-gu-135,Succeeded,minikube-m02,minikube,47,11
2024-06-11 17:24:41.507,mrleo-pod-gu-149,Pending,minikube-m02,minikube,37,11
2024-06-11 17:24:41.562,mrleo-pod-gu-149,Pending,minikube-m02,minikube,37,11
2024-06-11 17:24:41.730,mrleo-pod-gu-123,Running,minikube,minikube-m02,88,11
2024-06-11 17:24:41.867,aeneas-pod-gu-135,Succeeded,minikube-m02,minikube,47,11
2024-06-11 17:24:42.918,mrleo-pod-gu-149,Running,minikube-m02,minikube,37,11
2024-06-11 17:24:42.989,mrleo-pod-gu-123,Succeeded,minikube,minikube-m02,88,11
2024-06-11 17:24:43.521,aeneas-pod-gu-153,Pending,minikube,minikube,51,0
2024-06-11 17:24:43.549,aeneas-pod-gu-153,Pending,minikube,minikube,51,0
2024-06-11 17:24:43.804,mrleo-pod-gu-123,Succeeded,minikube,minikube-m02,88,11
2024-06-11 17:24:44.928,aeneas-pod-gu-153,Running,minikube,minikube,51,0
2024-06-11 17:25:07.466,aeneas-pod-gu-144,Running,minikube-m02,minikube-m02,100,0
2024-06-11 17:25:08.681,aeneas-pod-gu-144,Succeeded,minikube-m02,minikube-m02,100,0
2024-06-11 17:25:09.549,aeneas-pod-gu-144,Succeeded,minikube-m02,minikube-m02,100,0
2024-06-11 17:25:09.797,mrleo-pod-gu-161,Pending,minikube-m02,minikube-m02,96,0
2024-06-11 17:25:09.844,mrleo-pod-gu-161,Pending,minikube-m02,minikube-m02,96,0
2024-06-11 17:25:11.679,mrleo-pod-gu-161,Running,minikube-m02,minikube-m02,96,0
2024-06-11 17:25:40.584,mrleo-pod-gu-145,Running,minikube,minikube,64,0
2024-06-11 17:25:41.818,mrleo-pod-gu-145,Succeeded,minikube,minikube,64,0
2024-06-11 17:25:42.685,mrleo-pod-gu-145,Succeeded,minikube,minikube,64,0
2024-06-11 17:25:43.116,aeneas-pod-gu-163,Pending,minikube,minikube-m02,26,11
2024-06-11 17:25:43.134,aeneas-pod-gu-163,Pending,minikube,minikube-m02,26,11
2024-06-11 17:25:44.844,aeneas-pod-gu-163,Running,minikube,minikube-m02,26,11
2024-06-11 17:25:50.049,aeneas-pod-gu-153,Running,minikube,minikube,51,0
2024-06-11 17:25:51.299,aeneas-pod-gu-153,Succeeded,minikube,minikube,51,0
2024-06-11 17:25:52.132,aeneas-pod-gu-153,Succeeded,minikube,minikube,51,0
2024-06-11 17:25:52.669,mrleo-pod-gu-164,Pending,minikube,minikube-m02,81,11
2024-06-11 17:25:52.687,mrleo-pod-gu-164,Pending,minikube,minikube-m02,81,11
2024-06-11 17:25:54.356,mrleo-pod-gu-164,Running,minikube,minikube-m02,81,11
2024-06-11 17:26:16.030,mrleo-pod-gu-149,Running,minikube-m02,minikube,37,11
2024-06-11 17:26:17.212,mrleo-pod-gu-149,Succeeded,minikube-m02,minikube,37,11
2024-06-11 17:26:17.432,aeneas-pod-gu-169,Pending,minikube-m02,minikube-m02,101,0
2024-06-11 17:26:17.446,aeneas-pod-gu-169,Pending,minikube-m02,minikube-m02,101,0
2024-06-11 17:26:18.105,mrleo-pod-gu-149,Succeeded,minikube-m02,minikube,37,11
2024-06-11 17:26:19.131,aeneas-pod-gu-169,Running,minikube-m02,minikube-m02,101,0
2024-06-11 17:26:49.122,aeneas-pod-gu-163,Running,minikube,minikube-m02,26,11
2024-06-11 17:26:50.324,aeneas-pod-gu-163,Succeeded,minikube,minikube-m02,26,11
2024-06-11 17:26:51.196,aeneas-pod-gu-163,Succeeded,minikube,minikube-m02,26,11
2024-06-11 17:26:52.166,aeneas-pod-gu-177,Pending,minikube,minikube-m02,75,11
2024-06-11 17:26:52.204,aeneas-pod-gu-177,Pending,minikube,minikube-m02,75,11
2024-06-11 17:26:54.455,aeneas-pod-gu-177,Running,minikube,minikube-m02,75,11
2024-06-11 17:26:54.999,mrleo-pod-gu-161,Running,minikube-m02,minikube-m02,96,0
2024-06-11 17:26:56.252,mrleo-pod-gu-161,Succeeded,minikube-m02,minikube-m02,96,0
2024-06-11 17:26:56.510,mrleo-pod-gu-182,Pending,minikube-m02,minikube-m02,82,0
2024-06-11 17:26:56.528,mrleo-pod-gu-182,Pending,minikube-m02,minikube-m02,82,0
2024-06-11 17:26:57.225,mrleo-pod-gu-161,Succeeded,minikube-m02,minikube-m02,96,0
2024-06-11 17:26:58.267,mrleo-pod-gu-182,Running,minikube-m02,minikube-m02,82,0
2024-06-11 17:27:23.378,mrleo-pod-gu-164,Running,minikube,minikube-m02,81,11
2024-06-11 17:27:23.783,aeneas-pod-gu-169,Running,minikube-m02,minikube-m02,101,0
2024-06-11 17:27:24.582,mrleo-pod-gu-164,Succeeded,minikube,minikube-m02,81,11
2024-06-11 17:27:24.953,aeneas-pod-gu-169,Succeeded,minikube-m02,minikube-m02,101,0
2024-06-11 17:27:25.454,mrleo-pod-gu-164,Succeeded,minikube,minikube-m02,81,11
2024-06-11 17:27:25.843,aeneas-pod-gu-169,Succeeded,minikube-m02,minikube-m02,101,0
2024-06-11 17:27:26.179,aeneas-pod-gu-195,Pending,minikube,minikube,23,0
2024-06-11 17:27:26.191,mrleo-pod-gu-206,Pending,minikube-m02,minikube-m02,29,0
2024-06-11 17:27:26.201,aeneas-pod-gu-195,Pending,minikube,minikube,23,0
2024-06-11 17:27:26.206,mrleo-pod-gu-206,Pending,minikube-m02,minikube-m02,29,0
2024-06-11 17:27:27.511,aeneas-pod-gu-195,Running,minikube,minikube,23,0
2024-06-11 17:27:27.907,mrleo-pod-gu-206,Running,minikube-m02,minikube-m02,29,0
2024-06-11 17:27:58.575,aeneas-pod-gu-177,Running,minikube,minikube-m02,75,11
2024-06-11 17:27:59.807,aeneas-pod-gu-177,Succeeded,minikube,minikube-m02,75,11
2024-06-11 17:28:00.728,aeneas-pod-gu-177,Succeeded,minikube,minikube-m02,75,11
2024-06-11 17:28:00.795,mrleo-pod-gu-204,Pending,minikube,minikube,117,0
2024-06-11 17:28:00.826,mrleo-pod-gu-204,Pending,minikube,minikube,117,0
2024-06-11 17:28:02.942,mrleo-pod-gu-204,Running,minikube,minikube,117,0
2024-06-11 17:28:28.356,mrleo-pod-gu-182,Running,minikube-m02,minikube-m02,82,0
2024-06-11 17:28:29.489,mrleo-pod-gu-182,Succeeded,minikube-m02,minikube-m02,82,0
2024-06-11 17:28:29.923,mrleo-pod-gu-210,Pending,minikube-m02,minikube,108,11
2024-06-11 17:28:29.939,mrleo-pod-gu-210,Pending,minikube-m02,minikube,108,11
2024-06-11 17:28:30.396,mrleo-pod-gu-182,Succeeded,minikube-m02,minikube-m02,82,0
2024-06-11 17:28:31.459,mrleo-pod-gu-210,Running,minikube-m02,minikube,108,11
2024-06-11 17:28:32.905,aeneas-pod-gu-195,Running,minikube,minikube,23,0
2024-06-11 17:28:34.109,aeneas-pod-gu-195,Succeeded,minikube,minikube,23,0
2024-06-11 17:28:34.519,mrleo-pod-gu-216,Pending,minikube,minikube-m02,86,11
2024-06-11 17:28:34.537,mrleo-pod-gu-216,Pending,minikube,minikube-m02,86,11
2024-06-11 17:28:34.971,aeneas-pod-gu-195,Succeeded,minikube,minikube,23,0
2024-06-11 17:28:36.268,mrleo-pod-gu-216,Running,minikube,minikube-m02,86,11
2024-06-11 17:28:58.045,mrleo-pod-gu-206,Running,minikube-m02,minikube-m02,29,0
2024-06-11 17:28:59.338,mrleo-pod-gu-206,Succeeded,minikube-m02,minikube-m02,29,0
2024-06-11 17:29:00.120,mrleo-pod-gu-206,Succeeded,minikube-m02,minikube-m02,29,0
2024-06-11 17:29:00.233,aeneas-pod-gu-222,Pending,minikube-m02,minikube,45,11
2024-06-11 17:29:00.252,aeneas-pod-gu-222,Pending,minikube-m02,minikube,45,11
2024-06-11 17:29:02.284,aeneas-pod-gu-222,Running,minikube-m02,minikube,45,11
2024-06-11 17:29:32.058,mrleo-pod-gu-204,Running,minikube,minikube,117,0
2024-06-11 17:29:33.265,mrleo-pod-gu-204,Succeeded,minikube,minikube,117,0
2024-06-11 17:29:34.116,mrleo-pod-gu-204,Succeeded,minikube,minikube,117,0
2024-06-11 17:29:34.640,mrleo-pod-gu-225,Pending,minikube,minikube,66,0
2024-06-11 17:29:34.663,mrleo-pod-gu-225,Pending,minikube,minikube,66,0
2024-06-11 17:29:36.346,mrleo-pod-gu-225,Running,minikube,minikube,66,0
2024-06-11 17:29:58.536,mrleo-pod-gu-210,Running,minikube-m02,minikube,108,11
2024-06-11 17:29:59.732,mrleo-pod-gu-210,Succeeded,minikube-m02,minikube,108,11
2024-06-11 17:30:00.037,aeneas-pod-gu-226,Pending,minikube-m02,minikube-m02,105,0
2024-06-11 17:30:00.058,aeneas-pod-gu-226,Pending,minikube-m02,minikube-m02,105,0
2024-06-11 17:30:00.792,mrleo-pod-gu-210,Succeeded,minikube-m02,minikube,108,11
2024-06-11 17:30:01.842,aeneas-pod-gu-226,Running,minikube-m02,minikube-m02,105,0
2024-06-11 17:30:03.280,mrleo-pod-gu-216,Running,minikube,minikube-m02,86,11
2024-06-11 17:30:04.498,mrleo-pod-gu-216,Succeeded,minikube,minikube-m02,86,11
2024-06-11 17:30:04.940,aeneas-pod-gu-222,Running,minikube-m02,minikube,45,11
2024-06-11 17:30:05.365,mrleo-pod-gu-216,Succeeded,minikube,minikube-m02,86,11
2024-06-11 17:30:06.144,aeneas-pod-gu-222,Succeeded,minikube-m02,minikube,45,11
2024-06-11 17:30:06.501,aeneas-pod-gu-233,Pending,minikube-m02,minikube-m02,58,0
2024-06-11 17:30:06.518,aeneas-pod-gu-233,Pending,minikube-m02,minikube-m02,58,0
2024-06-11 17:30:06.528,mrleo-pod-gu-244,Pending,minikube,minikube-m02,107,11
2024-06-11 17:30:06.536,mrleo-pod-gu-244,Pending,minikube,minikube-m02,107,11
2024-06-11 17:30:07.199,aeneas-pod-gu-222,Succeeded,minikube-m02,minikube,45,11
2024-06-11 17:30:08.246,aeneas-pod-gu-233,Running,minikube-m02,minikube-m02,58,0
2024-06-11 17:30:08.525,mrleo-pod-gu-244,Running,minikube,minikube-m02,107,11
2024-06-11 17:31:06.478,mrleo-pod-gu-225,Running,minikube,minikube,66,0
2024-06-11 17:31:06.670,aeneas-pod-gu-226,Running,minikube-m02,minikube-m02,105,0
2024-06-11 17:31:07.698,mrleo-pod-gu-225,Succeeded,minikube,minikube,66,0
2024-06-11 17:31:07.894,aeneas-pod-gu-226,Succeeded,minikube-m02,minikube-m02,105,0
2024-06-11 17:31:08.526,mrleo-pod-gu-240,Pending,minikube-m02,minikube-m02,83,0
2024-06-11 17:31:08.543,mrleo-pod-gu-225,Succeeded,minikube,minikube,66,0
2024-06-11 17:31:08.548,mrleo-pod-gu-240,Pending,minikube-m02,minikube-m02,83,0
2024-06-11 17:31:08.713,aeneas-pod-gu-226,Succeeded,minikube-m02,minikube-m02,105,0
2024-06-11 17:31:09.545,aeneas-pod-gu-246,Pending,minikube,minikube,25,0
2024-06-11 17:31:09.560,aeneas-pod-gu-246,Pending,minikube,minikube,25,0
2024-06-11 17:31:09.759,mrleo-pod-gu-240,Running,minikube-m02,minikube-m02,83,0
2024-06-11 17:31:10.651,aeneas-pod-gu-246,Running,minikube,minikube,25,0
2024-06-11 17:31:11.862,aeneas-pod-gu-233,Running,minikube-m02,minikube-m02,58,0
2024-06-11 17:31:13.079,aeneas-pod-gu-233,Succeeded,minikube-m02,minikube-m02,58,0
2024-06-11 17:31:13.927,aeneas-pod-gu-233,Succeeded,minikube-m02,minikube-m02,58,0
2024-06-11 17:31:14.282,aeneas-pod-gu-248,Pending,minikube-m02,minikube-m02,67,0
2024-06-11 17:31:14.300,aeneas-pod-gu-248,Pending,minikube-m02,minikube-m02,67,0
2024-06-11 17:31:15.997,aeneas-pod-gu-248,Running,minikube-m02,minikube-m02,67,0
2024-06-11 17:31:38.614,mrleo-pod-gu-244,Running,minikube,minikube-m02,107,11
2024-06-11 17:31:39.797,mrleo-pod-gu-244,Succeeded,minikube,minikube-m02,107,11
2024-06-11 17:31:40.700,mrleo-pod-gu-244,Succeeded,minikube,minikube-m02,107,11
2024-06-11 17:31:40.860,mrleo-pod-gu-250,Pending,minikube,minikube-m02,66,11
2024-06-11 17:31:40.876,mrleo-pod-gu-250,Pending,minikube,minikube-m02,66,11
2024-06-11 17:31:41.752,mrleo-pod-gu-250,Running,minikube,minikube-m02,66,11
2024-06-11 17:32:17.096,aeneas-pod-gu-246,Running,minikube,minikube,25,0
2024-06-11 17:32:18.268,aeneas-pod-gu-246,Succeeded,minikube,minikube,25,0
2024-06-11 17:32:19.176,aeneas-pod-gu-246,Succeeded,minikube,minikube,25,0
2024-06-11 17:32:19.277,mrleo-pod-gu-261,Pending,minikube,minikube-m02,58,11
2024-06-11 17:32:19.286,mrleo-pod-gu-261,Pending,minikube,minikube-m02,58,11
2024-06-11 17:32:20.239,mrleo-pod-gu-261,Running,minikube,minikube-m02,58,11
2024-06-11 17:32:20.569,aeneas-pod-gu-248,Running,minikube-m02,minikube-m02,67,0
2024-06-11 17:32:21.761,aeneas-pod-gu-248,Succeeded,minikube-m02,minikube-m02,67,0
2024-06-11 17:32:22.655,aeneas-pod-gu-248,Succeeded,minikube-m02,minikube-m02,67,0
2024-06-11 17:32:22.769,mrleo-pod-gu-262,Pending,minikube-m02,minikube,40,11
2024-06-11 17:32:22.797,mrleo-pod-gu-262,Pending,minikube-m02,minikube,40,11
2024-06-11 17:32:24.748,mrleo-pod-gu-262,Running,minikube-m02,minikube,40,11
2024-06-11 17:32:39.092,mrleo-pod-gu-240,Running,minikube-m02,minikube-m02,83,0
2024-06-11 17:32:40.266,mrleo-pod-gu-240,Succeeded,minikube-m02,minikube-m02,83,0
2024-06-11 17:32:41.148,mrleo-pod-gu-240,Succeeded,minikube-m02,minikube-m02,83,0
2024-06-11 17:32:41.566,mrleo-pod-gu-263,Pending,minikube-m02,minikube,57,11
2024-06-11 17:32:41.584,mrleo-pod-gu-263,Pending,minikube-m02,minikube,57,11
2024-06-11 17:32:43.300,mrleo-pod-gu-263,Running,minikube-m02,minikube,57,11
2024-06-11 17:33:14.102,mrleo-pod-gu-250,Running,minikube,minikube-m02,66,11
2024-06-11 17:33:15.289,mrleo-pod-gu-250,Succeeded,minikube,minikube-m02,66,11
2024-06-11 17:33:16.199,mrleo-pod-gu-250,Succeeded,minikube,minikube-m02,66,11
2024-06-11 17:33:16.583,mrleo-pod-gu-264,Pending,minikube,minikube,103,0
2024-06-11 17:33:16.602,mrleo-pod-gu-264,Pending,minikube,minikube,103,0
2024-06-11 17:33:18.455,mrleo-pod-gu-264,Running,minikube,minikube,103,0
2024-06-11 17:33:47.405,mrleo-pod-gu-261,Running,minikube,minikube-m02,58,11
2024-06-11 17:33:48.592,mrleo-pod-gu-261,Succeeded,minikube,minikube-m02,58,11
2024-06-11 17:33:48.916,mrleo-pod-gu-262,Running,minikube-m02,minikube,40,11
2024-06-11 17:33:49.529,mrleo-pod-gu-261,Succeeded,minikube,minikube-m02,58,11
2024-06-11 17:33:49.637,aeneas-pod-gu-266,Pending,minikube,minikube-m02,124,11
2024-06-11 17:33:49.661,aeneas-pod-gu-266,Pending,minikube,minikube-m02,124,11
2024-06-11 17:33:50.122,mrleo-pod-gu-262,Succeeded,minikube-m02,minikube,40,11
2024-06-11 17:33:50.533,aeneas-pod-gu-266,Running,minikube,minikube-m02,124,11
2024-06-11 17:33:50.992,mrleo-pod-gu-262,Succeeded,minikube-m02,minikube,40,11
2024-06-11 17:33:51.015,aeneas-pod-gu-269,Pending,minikube-m02,minikube-m02,71,0
2024-06-11 17:33:51.032,aeneas-pod-gu-269,Pending,minikube-m02,minikube-m02,71,0
2024-06-11 17:33:52.016,aeneas-pod-gu-269,Running,minikube-m02,minikube-m02,71,0
2024-06-11 17:34:14.699,mrleo-pod-gu-263,Running,minikube-m02,minikube,57,11
2024-06-11 17:34:15.929,mrleo-pod-gu-263,Succeeded,minikube-m02,minikube,57,11
2024-06-11 17:34:16.172,aeneas-pod-gu-281,Pending,minikube-m02,minikube-m02,107,0
2024-06-11 17:34:16.188,aeneas-pod-gu-281,Pending,minikube-m02,minikube-m02,107,0
2024-06-11 17:34:16.746,mrleo-pod-gu-263,Succeeded,minikube-m02,minikube,57,11
2024-06-11 17:34:17.843,aeneas-pod-gu-281,Running,minikube-m02,minikube-m02,107,0
2024-06-11 17:34:50.764,mrleo-pod-gu-264,Running,minikube,minikube,103,0
2024-06-11 17:34:51.966,mrleo-pod-gu-264,Succeeded,minikube,minikube,103,0
2024-06-11 17:34:52.860,mrleo-pod-gu-264,Succeeded,minikube,minikube,103,0
2024-06-11 17:34:52.925,aeneas-pod-gu-285,Pending,minikube,minikube,54,0
2024-06-11 17:34:52.963,aeneas-pod-gu-285,Pending,minikube,minikube,54,0
2024-06-11 17:34:53.901,aeneas-pod-gu-285,Running,minikube,minikube,54,0
2024-06-11 17:34:58.096,aeneas-pod-gu-266,Running,minikube,minikube-m02,124,11
2024-06-11 17:34:58.966,aeneas-pod-gu-269,Running,minikube-m02,minikube-m02,71,0
2024-06-11 17:34:59.320,aeneas-pod-gu-266,Succeeded,minikube,minikube-m02,124,11
2024-06-11 17:35:00.110,aeneas-pod-gu-269,Succeeded,minikube-m02,minikube-m02,71,0
2024-06-11 17:35:00.169,aeneas-pod-gu-266,Succeeded,minikube,minikube-m02,124,11
2024-06-11 17:35:00.688,mrleo-pod-gu-286,Pending,minikube-m02,minikube-m02,129,0
2024-06-11 17:35:00.701,mrleo-pod-gu-290,Pending,minikube,minikube-m02,21,11
2024-06-11 17:35:00.706,mrleo-pod-gu-286,Pending,minikube-m02,minikube-m02,129,0
2024-06-11 17:35:00.717,mrleo-pod-gu-290,Pending,minikube,minikube-m02,21,11
2024-06-11 17:35:00.999,aeneas-pod-gu-269,Succeeded,minikube-m02,minikube-m02,71,0
2024-06-11 17:35:02.062,mrleo-pod-gu-286,Running,minikube-m02,minikube-m02,129,0
2024-06-11 17:35:02.462,mrleo-pod-gu-290,Running,minikube,minikube-m02,21,11
2024-06-11 17:35:29.518,aeneas-pod-gu-281,Running,minikube-m02,minikube-m02,107,0
2024-06-11 17:35:30.708,aeneas-pod-gu-281,Succeeded,minikube-m02,minikube-m02,107,0
2024-06-11 17:35:31.611,aeneas-pod-gu-281,Succeeded,minikube-m02,minikube-m02,107,0
2024-06-11 17:35:31.955,mrleo-pod-gu-289,Pending,minikube-m02,minikube,70,11
2024-06-11 17:35:31.990,mrleo-pod-gu-289,Pending,minikube-m02,minikube,70,11
2024-06-11 17:35:33.713,mrleo-pod-gu-289,Running,minikube-m02,minikube,70,11
2024-06-11 17:36:06.953,aeneas-pod-gu-285,Running,minikube,minikube,54,0
2024-06-11 17:36:08.161,aeneas-pod-gu-285,Succeeded,minikube,minikube,54,0
2024-06-11 17:36:09.088,aeneas-pod-gu-285,Succeeded,minikube,minikube,54,0
2024-06-11 17:36:09.173,aeneas-pod-gu-294,Pending,minikube,minikube,75,0
2024-06-11 17:36:09.204,aeneas-pod-gu-294,Pending,minikube,minikube,75,0
2024-06-11 17:36:11.336,aeneas-pod-gu-294,Running,minikube,minikube,75,0
2024-06-11 17:36:56.390,mrleo-pod-gu-290,Running,minikube,minikube-m02,21,11
2024-06-11 17:36:56.471,mrleo-pod-gu-286,Running,minikube-m02,minikube-m02,129,0
2024-06-11 17:36:57.581,mrleo-pod-gu-290,Succeeded,minikube,minikube-m02,21,11
2024-06-11 17:36:57.656,mrleo-pod-gu-286,Succeeded,minikube-m02,minikube-m02,129,0
2024-06-11 17:36:58.481,mrleo-pod-gu-290,Succeeded,minikube,minikube-m02,21,11
2024-06-11 17:36:58.541,mrleo-pod-gu-286,Succeeded,minikube-m02,minikube-m02,129,0
2024-06-11 17:36:58.732,aeneas-pod-gu-297,Pending,minikube,minikube,63,0
2024-06-11 17:36:58.753,aeneas-pod-gu-297,Pending,minikube,minikube,63,0
2024-06-11 17:36:58.776,aeneas-pod-gu-301,Pending,minikube-m02,minikube-m02,36,0
2024-06-11 17:36:58.815,aeneas-pod-gu-301,Pending,minikube-m02,minikube-m02,36,0
2024-06-11 17:37:00.682,aeneas-pod-gu-301,Running,minikube-m02,minikube-m02,36,0
2024-06-11 17:37:00.688,aeneas-pod-gu-297,Running,minikube,minikube,63,0
2024-06-11 17:37:11.107,mrleo-pod-gu-289,Running,minikube-m02,minikube,70,11
2024-06-11 17:37:12.321,mrleo-pod-gu-289,Succeeded,minikube-m02,minikube,70,11
2024-06-11 17:37:13.228,mrleo-pod-gu-289,Succeeded,minikube-m02,minikube,70,11
2024-06-11 17:37:13.647,aeneas-pod-gu-298,Pending,minikube-m02,minikube,56,11
2024-06-11 17:37:13.710,aeneas-pod-gu-298,Pending,minikube-m02,minikube,56,11
2024-06-11 17:37:15.682,aeneas-pod-gu-298,Running,minikube-m02,minikube,56,11
2024-06-11 17:37:24.038,aeneas-pod-gu-294,Running,minikube,minikube,75,0
2024-06-11 17:37:25.289,aeneas-pod-gu-294,Succeeded,minikube,minikube,75,0
2024-06-11 17:37:26.143,aeneas-pod-gu-294,Succeeded,minikube,minikube,75,0
2024-06-11 17:37:26.861,mrleo-pod-gu-302,Pending,minikube,minikube,44,0
2024-06-11 17:37:26.879,mrleo-pod-gu-302,Pending,minikube,minikube,44,0
2024-06-11 17:37:28.260,mrleo-pod-gu-302,Running,minikube,minikube,44,0
2024-06-11 17:38:16.628,aeneas-pod-gu-297,Running,minikube,minikube,63,0
2024-06-11 17:38:18.040,aeneas-pod-gu-301,Running,minikube-m02,minikube-m02,36,0
2024-06-11 17:38:18.053,aeneas-pod-gu-297,Succeeded,minikube,minikube,63,0
2024-06-11 17:38:18.761,aeneas-pod-gu-297,Succeeded,minikube,minikube,63,0
2024-06-11 17:38:19.289,aeneas-pod-gu-301,Succeeded,minikube-m02,minikube-m02,36,0
2024-06-11 17:38:20.098,aeneas-pod-gu-301,Succeeded,minikube-m02,minikube-m02,36,0
2024-06-11 17:38:20.378,aeneas-pod-gu-316,Pending,minikube-m02,minikube-m02,101,0
2024-06-11 17:38:20.429,aeneas-pod-gu-321,Pending,minikube,minikube,86,0
2024-06-11 17:38:20.453,aeneas-pod-gu-316,Pending,minikube-m02,minikube-m02,101,0
2024-06-11 17:38:20.482,aeneas-pod-gu-321,Pending,minikube,minikube,86,0
2024-06-11 17:38:22.111,aeneas-pod-gu-321,Running,minikube,minikube,86,0
2024-06-11 17:38:22.347,aeneas-pod-gu-316,Running,minikube-m02,minikube-m02,101,0
2024-06-11 17:38:33.367,aeneas-pod-gu-298,Running,minikube-m02,minikube,56,11
2024-06-11 17:38:34.852,aeneas-pod-gu-298,Succeeded,minikube-m02,minikube,56,11
2024-06-11 17:38:35.512,aeneas-pod-gu-298,Succeeded,minikube-m02,minikube,56,11
2024-06-11 17:38:36.091,mrleo-pod-gu-318,Pending,minikube-m02,minikube,36,11
2024-06-11 17:38:36.139,mrleo-pod-gu-318,Pending,minikube-m02,minikube,36,11
2024-06-11 17:38:37.742,mrleo-pod-gu-318,Running,minikube-m02,minikube,36,11
2024-06-11 17:39:21.311,mrleo-pod-gu-302,Running,minikube,minikube,44,0
2024-06-11 17:39:22.580,mrleo-pod-gu-302,Succeeded,minikube,minikube,44,0
2024-06-11 17:39:23.376,aeneas-pod-gu-324,Pending,minikube,minikube-m02,24,11
2024-06-11 17:39:23.406,aeneas-pod-gu-324,Pending,minikube,minikube-m02,24,11
2024-06-11 17:39:23.449,mrleo-pod-gu-302,Succeeded,minikube,minikube,44,0
2024-06-11 17:39:24.546,aeneas-pod-gu-324,Running,minikube,minikube-m02,24,11
2024-06-11 17:39:45.696,aeneas-pod-gu-316,Running,minikube-m02,minikube-m02,101,0
2024-06-11 17:39:46.951,aeneas-pod-gu-316,Succeeded,minikube-m02,minikube-m02,101,0
2024-06-11 17:39:47.697,aeneas-pod-gu-329,Pending,minikube-m02,minikube,57,11
2024-06-11 17:39:47.718,aeneas-pod-gu-329,Pending,minikube-m02,minikube,57,11
2024-06-11 17:39:47.762,aeneas-pod-gu-316,Succeeded,minikube-m02,minikube-m02,101,0
2024-06-11 17:39:48.073,aeneas-pod-gu-321,Running,minikube,minikube,86,0
2024-06-11 17:39:48.873,aeneas-pod-gu-329,Running,minikube-m02,minikube,57,11
2024-06-11 17:39:49.289,aeneas-pod-gu-321,Succeeded,minikube,minikube,86,0
2024-06-11 17:39:50.183,aeneas-pod-gu-321,Succeeded,minikube,minikube,86,0
2024-06-11 17:39:50.711,mrleo-pod-gu-330,Pending,minikube,minikube,87,0
2024-06-11 17:39:50.727,mrleo-pod-gu-330,Pending,minikube,minikube,87,0
2024-06-11 17:39:52.438,mrleo-pod-gu-330,Running,minikube,minikube,87,0
2024-06-11 17:40:27.094,mrleo-pod-gu-318,Running,minikube-m02,minikube,36,11
2024-06-11 17:40:28.274,mrleo-pod-gu-318,Succeeded,minikube-m02,minikube,36,11
2024-06-11 17:40:28.860,aeneas-pod-gu-331,Pending,minikube-m02,minikube,31,11
2024-06-11 17:40:28.877,aeneas-pod-gu-331,Pending,minikube-m02,minikube,31,11
2024-06-11 17:40:29.153,mrleo-pod-gu-318,Succeeded,minikube-m02,minikube,36,11
2024-06-11 17:40:30.219,aeneas-pod-gu-331,Running,minikube-m02,minikube,31,11
2024-06-11 17:40:41.775,aeneas-pod-gu-324,Running,minikube,minikube-m02,24,11
2024-06-11 17:40:43.011,aeneas-pod-gu-324,Succeeded,minikube,minikube-m02,24,11
2024-06-11 17:40:43.849,aeneas-pod-gu-324,Succeeded,minikube,minikube-m02,24,11
2024-06-11 17:40:45.234,mrleo-pod-gu-332,Pending,minikube,minikube,21,0
2024-06-11 17:40:45.273,mrleo-pod-gu-332,Pending,minikube,minikube,21,0
2024-06-11 17:40:47.145,mrleo-pod-gu-332,Running,minikube,minikube,21,0
2024-06-11 17:41:03.580,aeneas-pod-gu-329,Running,minikube-m02,minikube,57,11
2024-06-11 17:41:04.830,aeneas-pod-gu-329,Succeeded,minikube-m02,minikube,57,11
2024-06-11 17:41:05.685,aeneas-pod-gu-329,Succeeded,minikube-m02,minikube,57,11
2024-06-11 17:41:06.198,aeneas-pod-gu-336,Pending,minikube-m02,minikube-m02,79,0
2024-06-11 17:41:06.219,aeneas-pod-gu-336,Pending,minikube-m02,minikube-m02,79,0
2024-06-11 17:41:07.920,aeneas-pod-gu-336,Running,minikube-m02,minikube-m02,79,0
2024-06-11 17:41:36.703,mrleo-pod-gu-330,Running,minikube,minikube,87,0
2024-06-11 17:41:38.001,mrleo-pod-gu-330,Succeeded,minikube,minikube,87,0
