timestamp,pod_name,Status,initial_node,running_node,ran_delay,inter_node_delay
2024-12-06 16:26:00.298,aeneas-pod-gu-44,Succeeded,minikube-m02,minikube-m02,617,0,28464
2024-12-06 16:26:00.310,mrleo-pod-bu-65,Running,minikube-m02,minikube-m02,162,0,
2024-12-06 16:26:00.327,mrleo-pod-gu-62,Running,minikube-m02,minikube,235,21,
2024-12-06 16:26:00.362,aeneas-pod-gu-132,Running,minikube-m02,minikube-m02,334,0,
2024-12-06 16:26:00.541,aeneas-pod-be-54,Succeeded,minikube-m02,minikube-m02,819,0,27019
2024-12-06 16:26:00.634,julius-pod-bu-100,Succeeded,minikube-m02,minikube-m02,313,0,18007
2024-12-06 16:26:00.661,julius-pod-bu-106,Succeeded,minikube-m02,minikube-m02,224,0,18046
2024-12-06 16:26:01.020,julius-pod-be-105,Running,minikube,minikube-m02,252,21,
2024-12-06 16:26:01.076,aeneas-pod-bu-51,Succeeded,minikube,minikube,335,0,27554
2024-12-06 16:26:01.129,aeneas-pod-bu-121,Running,minikube,minikube,1104,0,
2024-12-06 16:26:01.227,aeneas-pod-gu-29,Succeeded,minikube,minikube,347,0,30987
2024-12-06 16:26:01.271,mrleo-pod-bu-63,Running,minikube,minikube-m02,83,21,
2024-12-06 16:26:01.455,julius-pod-be-137,Pending,minikube-m02,minikube-m02,293,0,
2024-12-06 16:26:01.487,julius-pod-be-145,Pending,minikube,minikube,220,0,
2024-12-06 16:26:01.496,julius-pod-bu-136,Running,minikube-m02,minikube-m02,166,0,
2024-12-06 16:26:01.530,julius-pod-gu-148,Pending,minikube,minikube,437,0,
2024-12-06 16:26:01.544,julius-pod-be-137,Pending,minikube-m02,minikube-m02,293,0,
2024-12-06 16:26:01.578,julius-pod-be-145,Pending,minikube,minikube,220,0,
2024-12-06 16:26:01.628,aeneas-pod-bu-151,Pending,minikube-m02,minikube-m02,358,0,
2024-12-06 16:26:01.660,julius-pod-gu-148,Pending,minikube,minikube,437,0,
2024-12-06 16:26:01.665,aeneas-pod-bu-151,Pending,minikube-m02,minikube-m02,358,0,
2024-12-06 16:26:01.693,aeneas-pod-gu-154,Pending,minikube-m02,minikube-m02,593,0,
2024-12-06 16:26:01.703,aeneas-pod-bu-58,Running,minikube-m02,minikube-m02,375,0,
2024-12-06 16:26:01.719,aeneas-pod-gu-154,Pending,minikube-m02,minikube-m02,593,0,
2024-12-06 16:26:01.735,julius-pod-bu-100,Succeeded,minikube-m02,minikube-m02,313,0,29117
2024-12-06 16:26:01.750,julius-pod-bu-106,Succeeded,minikube-m02,minikube-m02,224,0,19129
2024-12-06 16:26:01.773,aeneas-pod-bu-57,Succeeded,minikube,minikube,380,0,28247
2024-12-06 16:26:01.786,aeneas-pod-be-54,Succeeded,minikube-m02,minikube-m02,819,0,42259
2024-12-06 16:26:01.852,aeneas-pod-gu-138,Running,minikube-m02,minikube-m02,760,0,
2024-12-06 16:26:02.038,mrleo-pod-gu-62,Succeeded,minikube-m02,minikube,235,21,26485
2024-12-06 16:26:02.060,julius-pod-be-96,Succeeded,minikube-m02,minikube-m02,211,0,19433
2024-12-06 16:26:02.087,mrleo-pod-bu-65,Succeeded,minikube-m02,minikube-m02,162,0,43541
2024-12-06 16:26:02.454,aeneas-pod-gu-59,Running,minikube,minikube,436,0,
2024-12-06 16:26:02.470,mrleo-pod-gu-70,Running,minikube,minikube,182,0,
2024-12-06 16:26:02.739,julius-pod-bu-142,Running,minikube,minikube,324,0,
2024-12-06 16:26:02.787,aeneas-pod-bu-57,Succeeded,minikube,minikube,380,0,29266
2024-12-06 16:26:02.865,aeneas-pod-bu-144,Running,minikube,minikube,499,0,
2024-12-06 16:26:02.868,mrleo-pod-gu-71,Pending,minikube-m02,minikube-m02,138,0,
2024-12-06 16:26:02.924,aeneas-pod-gu-139,Pending,minikube-m02,minikube-m02,598,0,
2024-12-06 16:26:02.973,julius-pod-be-108,Running,minikube-m02,minikube-m02,153,0,
2024-12-06 16:26:03.014,aeneas-pod-gu-146,Pending,minikube,minikube,418,0,
2024-12-06 16:26:03.077,aeneas-pod-gu-149,Pending,minikube-m02,minikube,745,24,
2024-12-06 16:26:03.097,aeneas-pod-gu-139,Pending,minikube-m02,minikube-m02,598,0,
